"","scientific_name","dec_lat","dec_long","coll_method"
"4923","Accipiter striatus",36.97417,-122.02972,"salvage"
"4924","Pipilo maculatus",36.974362,-121.975081,"salvage"
"4925","Junco hyemalis",36.997886,-122.059645,"salvage"
"4926","Carduelis pinus",36.981479,-121.945276,"salvage"
"4927","Carduelis pinus",36.981433,-121.945257,"salvage"
"4928","Carduelis tristis",36.981433,-121.945257,"salvage"
"4929","Aegolius acadicus",37.638264,-120.902154,"salvage"
"4930","Pipilo maculatus",41.729879,-122.631006,"salvage"
"4931","Catharus ustulatus",41.134147,-124.154079,"salvage"
"4932","Geothlypis trichas",36.794212,-121.787421,"salvage"
"4933","Regulus calendula",36.998142,-122.059593,"salvage"
"4934","Zonotrichia atricapilla",36.982889,-122.05986,"salvage"
"4935","Turdus migratorius",37.009466,-122.000901,"salvage"
"4936","Carpodacus purpureus",36.286514,-121.842145,"salvage"
"4937","Vermivora celata",39.037112,-121.063249,"salvage"
"4938","Carduelis pinus",37.019368,-122.016816,"salvage"
"4939","Zonotrichia leucophrys",36.981479,-121.945276,"salvage"
"4940","Certhia americana",36.998571,-122.060282,"salvage"
"4941","Pipilo crissalis",37.027655,-121.875653,"salvage"
"4942","Buteo lineatus",36.655822,-121.660121,"salvage"
"4944","Anas crecca carolinensis",37.057457,-120.838242,"active"
"4946","Podiceps nigricollis",36.953231,-122.038646,"salvage"
"4947","Bombycilla cedrorum",36.936619,-121.864677,"salvage"
"4948","Passerella iliaca",36.999582,-122.057454,"salvage"
"4949","Junco hyemalis",37.003925,-121.90124,"salvage"
"4950","Regulus calendula",36.999138,-122.063672,"salvage"
"4951","Aegolius acadicus",37.018865,-122.063366,"salvage"
"4952","Rissa tridactyla",36.95979,-121.884722,"salvage"
"4955","Puffinus griseus",36.837177,-121.802452,"active"
"4956","Picoides villosus",37.037297,-122.06545,"salvage"
"4957","Vermivora celata",37.014992,-121.980321,"salvage"
"4958","Spinus psaltria",36.962988,-122.051459,"salvage"
"4959","Sitta canadensis",36.983672,-122.012317,"salvage"
"4960","Falco columbarius",36.955994,-122.058452,"salvage"
"4962","Elanus leucurus",37.657768,-121.799538,"salvage"
"4963","Haemorhous mexicanus",36.996148,-122.053107,"salvage"
"4964","Passerella iliaca",37.014145,-122.030493,"salvage"
"4966","Dendroica townsendi",36.998142,-122.059593,"salvage"
"4967","Falco sparverius",36.990893,-122.054539,"salvage"
"4968","Catharus guttatus",36.084732,-121.605648,"salvage"
"4969","Catharus guttatus",36.998088,-122.055487,"salvage"
"4970","Fulica americana",36.958882,-122.030409,"salvage"
"4971","Accipiter striatus",36.976256,-122.045683,"salvage"
"4974","Calidris canutus",36.982956,-122.020821,"salvage"
"4975","Branta hutchinsii minima",37.111466,-122.295917,"salvage"
"4976","Buteo swainsoni",37.839863,-121.613387,"salvage"
"4977","Accipiter striatus",37.055556,-121.977371,"salvage"
"4979","Falco columbarius",34.508254,-119.382761,"salvage"
"4980","Zonotrichia atricapilla",36.957155,-122.029704,"salvage"
"4981","Spinus tristis",36.998894,-122.059645,"salvage"
"4982","Charadrius alexandrinus",37.901024,-122.651636,"salvage"
"4983","Charadrius alexandrinus",36.953384,-122.07841,"salvage"
"4984","Meleagris gallopavo",36.772618,-121.43067,"salvage"
"4985","Dendroica townsendi",37.009248,-121.898706,"salvage"
"4986","Callipepla californica",36.973017,-121.724043,"salvage"
"4987","Aphelocoma californica",37.000328,-122.002314,"salvage"
"4988","Aythya collaris",37.057457,-120.838242,"active"
"4989","Anas clypeata",37.057457,-120.838242,"active"
"4990","Himantopus mexicanus",37.057457,-120.838242,"active"
"4991","Anas crecca",37.057457,-120.838242,"active"
"4992","Anas crecca",37.057457,-120.838242,"active"
"4993","Phalaenoptilus nuttallii",37.191435,-121.438376,"salvage"
"4994","Ixoreus naevius",37.061414,-122.225483,"salvage"
"4995","Selasphorus sasin",37.041183,-122.115963,"salvage"
"4997","Phalaenoptilus nuttallii",37.309973,-118.523807,"salvage"
"4998","Catharus guttatus",36.991311,-122.136624,"salvage"
"5000","Accipiter striatus",37.792952,-121.965374,"salvage"
"5001","Pheucticus melanocephalus",36.989015,-121.897403,"salvage"
"5002","Accipiter cooperii",37.920544,-122.002166,"salvage"
"5003","Anas clypeata",37.057457,-120.838242,"active"
"5004","Anas clypeata",37.057457,-120.838242,"active"
"5005","Anas clypeata",37.057457,-120.838242,"active"
"5006","Anas clypeata",37.057457,-120.838242,"active"
"5007","Anas clypeata",37.057457,-120.838242,"active"
"5008","Anas crecca",37.057457,-120.838242,"active"
"5009","Anas crecca",37.057457,-120.838242,"active"
"5010","Ceryle alcyon",36.998515,-122.061167,"salvage"
"5011","Anas crecca",37.057457,-120.838242,"active"
"5012","Calypte anna",36.288575,-121.843875,"salvage"
"5014","Catharus guttatus",36.998142,-122.059593,"salvage"
"5015","Turdus migratorius",36.994772,-122.067515,"salvage"
"5016","Strix occidentalis occidentalis",36.415839,-121.905492,"salvage"
"5017","Branta bernicla nigricans",36.281222,-121.859566,"salvage"
"5018","Falco sparverius",37.681874,-121.768009,"salvage"
"5019","Accipiter cooperii",37.820511,-121.984212,"salvage"
"5020","Pipilo maculatus falcifer",36.977144,-121.991575,"salvage"
"5021","Anas strepera",37.057457,-120.838242,"active"
"5022","Anas strepera",37.057457,-120.838242,"active"
"5023","Aythya collaris",37.057457,-120.838242,"active"
"5024","Anas clypeata",37.057457,-120.838242,"active"
"5025","Anas clypeata",37.057457,-120.838242,"active"
"5026","Anas clypeata",37.057457,-120.838242,"active"
"5027","Anas clypeata",37.057457,-120.838242,"active"
"5029","Anas americana",37.057457,-120.838242,"active"
"5030","Anas americana",37.057457,-120.838242,"active"
"5031","Zonotrichia atricapilla",37.026486,-122.13451,"salvage"
"5032","Columba fasciata",36.976449,-122.010164,"salvage"
"5034","Falco sparverius",37.979727,-121.773579,"salvage"
"5035","Porzana carolina",36.96931,-122.023975,"salvage"
"5036","Calidris canutus",36.982956,-122.020829,"salvage"
"5038","Anas clypeata",37.057457,-120.838242,"active"
"5039","Larus californicus",36.969483,-122.039661,"salvage"
"5040","Podilymbus podiceps",37.488527,-122.197236,"salvage"
"5041","Fulica americana",37.057457,-120.838242,"active"
"5042","Spinus pinus",37.013635,-122.030006,"salvage"
"5043","Loxia curvirostra",37.006497,-122.013084,"salvage"
"5045","Pipilo crissalis",37.027655,-121.875653,"salvage"
"5046","Falco sparverius",36.845522,-121.3036,"salvage"
"5047","Accipiter cooperii",37.109363,-121.94657,"salvage"
"5048","Accipiter cooperii",36.278268,-121.827367,"salvage"
"5049","Callipepla californica",37.023348,-121.952088,"salvage"
"5050","Ixoreus naevius",37.041616,-122.150522,"salvage"
"5051","Ixoreus naevius",37.041616,-122.150522,"salvage"
"5052","Turdus migratorius",37.041616,-122.150522,"salvage"
"5053","Pipilo crissalis",36.99613,-122.132187,"salvage"
"5054","Catharus guttatus",36.97468,-122.058415,"salvage"
"5055","Ixoreus naevius",36.999117,-122.063664,"salvage"
"5056","Falco columbarius",36.956159,-122.02511,"salvage"
"5057","Catharus ustulatus",36.965407,-122.009192,"salvage"
"5058","Oxyura jamaicensis",37.057457,-120.838242,"active"
"5060","Bombycilla cedrorum",37.005613,-121.977533,"salvage"
"5061","Passerina amoena",37.46391,-122.161588,"salvage"
"5062","Callipepla californica",36.983506,-122.055958,"salvage"
"5063","Callipepla californica",37.023769,-121.971007,"salvage"
"5064","Poecile rufescens",37.015232,-121.980584,"salvage"
"5065","Buteo swainsoni",36.703234,-119.893815,"salvage"
"5066","Ixoreus naevius",37.027655,-121.875653,"salvage"
"5067","Melanerpes formicivorus",37.055678,-121.940605,"salvage"
"5068","Callipepla californica",37.018836,-121.958665,"salvage"
"5069","Buteo lineatus elegans",33.263902,-115.560169,"salvage"
"5070","Empidonax difficilis difficilis",36.997608,-122.059585,"salvage"
"5071","Calypte anna",36.961709,-122.08092,"salvage"
"5072","Zonotrichia atricapilla",36.976449,-122.010164,"salvage"
"5073","Wilsonia pusilla chryseola",36.99865,-122.059843,"salvage"
"5074","Loxia curvirostra",37.006497,-122.013084,"salvage"
"5075","Rallus limicola",36.961401,-122.041675,"salvage"
"5076","Catharus guttatus",36.983399,-121.86235,"salvage"
"5077","Melospiza melodia",37.001909,-122.178853,"salvage"
"5078","Zonotrichia atricapilla",36.98958,-122.058165,"salvage"
"5079","Carduelis tristis",36.976472,-122.010181,"salvage"
"5080","Phalacrocorax penicillatus",36.803507,-121.786895,"active"
"5081","Larus glaucescens",36.733894,-121.784239,"salvage"
"5082","Carduelis tristis",36.959084,-122.042171,"salvage"
"5083","Piranga ludoviciana",37.018836,-121.958665,"salvage"
"5084","Tachycineta bicolor",36.800244,-120.021761,"salvage"
"5085","Catharus guttatus",36.998123,-122.059603,"salvage"
"5086","Accipiter cooperii",37.95037,-122.004907,"salvage"
"5088","Athene cunicularia hypugaea",36.988631,-122.04908,"salvage"
"5089","Salpinctes obsoletus",36.981479,-121.945276,"salvage"
"5090","Zonotrichia atricapilla",36.957155,-122.029425,"salvage"
"5091","Phalaropus fulicarius",36.950748,-122.026645,"salvage"
"5092","Athene cunicularia hypugaea",36.942266,-121.858066,"salvage"
"5093","Glaucidium gnoma",37.523963,-119.922299,"salvage"
"5094","Sitta pygmaea",36.980387,-122.049613,"salvage"
"5095","Tyto alba",36.949719,-122.065712,"salvage"
"5096","Fulmarus glacialis",29.024802,-118.281664,"salvage"
"5097","Cathartes aura",31.846651,-116.574659,"salvage"
"5098","Accipiter striatus",35.4833,-120.6333,"salvage"
"5099","Eremophila alpestris",41.72746,-122.542237,"salvage"
"5100","Accipiter striatus",37.027655,-121.875653,"salvage"
"5101","Regulus satrapa",36.998142,-122.059593,"salvage"
"5102","Melospiza lincolnii",36.310774,-121.887041,"salvage"
"5103","Junco hyemalis oreganus",36.997595,-122.056911,"salvage"
"5104","Synthliboramphus hypoleucus",34.014449,-119.367336,"salvage"
"5106","Dendroica petechia",36.369726,-121.894386,"salvage"
"5108","Oporornis tolmei",37.086582,-119.155859,"salvage"
"5109","Catharus guttatus",36.950878,-122.044408,"salvage"
"5110","Aphelocoma californica",36.955275,-122.051907,"salvage"
"5111","Aphelocoma californica",36.990785,-122.061207,"salvage"
"5112","Bubo virginianus",36.924993,-121.79682,"salvage"
"5113","Athene cunicularia",36.948798,-122.064549,"salvage"
"5114","Calidris canutus",36.982972,-122.020837,"salvage"
"5115","Tringa melanoleuca",36.732388,-121.782221,"salvage"
"5116","Mergus merganser",37.045887,-122.225916,"salvage"
"5117","Larus occidentalis",36.800512,-121.785747,"salvage"
"5118","Zonotrichia atricapilla",36.97417,-122.02972,"salvage"
"5119","Melanerpes formicivorus",37.028003,-121.987346,"salvage"
"5120","Callipepla californica",36.980387,-122.049613,"salvage"
"5123","Buteo jamaicensis",36.983369,-122.039141,"salvage"
"5124","Uria lomvia",36.952869,-122.040841,"salvage"
"5126","Bombycilla cedrorum",36.998668,-122.059862,"salvage"
"5127","Bombycilla cedrorum",36.998668,-122.059862,"salvage"
"5128","Pipilo maculatus",36.97417,-122.02972,"salvage"
"5131","Bombycilla cedrorum",36.998668,-122.059862,"salvage"
"5132","Aphelocoma californica",36.977551,-122.035405,"salvage"
"5152","Accipiter cooperii",36.543416,-121.908312,"salvage"
"5155","Anas americana",37.057457,-120.838242,"active"
"5156","Anas clypeata",37.057457,-120.838242,"active"
"5157","Anas clypeata",37.257717,-120.988515,"salvage"
"5159","Passerella iliaca unalaschcensis",36.995143,-121.787459,"salvage"
"5160","Anas americana",37.057457,-120.838242,"active"
"5161","Anas clypeata",37.057457,-120.838242,"active"
"5162","Catharus guttatus",36.989015,-121.897403,"salvage"
"5163","Ixoreus naevius",36.86097,-121.405035,"salvage"
"5175","Anas clypeata",37.257717,-120.988515,"salvage"
"5176","Accipiter cooperii",36.995143,-121.787459,"salvage"
"5179","Rallus limicola",36.969078,-122.026278,"salvage"
"5182","Ixoreus naevius",37.041616,-122.150522,"salvage"
"5183","Anas platyrhynchos",37.05267,-122.22748,"salvage"
"5339","Calypte anna",37.896138,-122.295366,"salvage"
"5538","Charadrius alexandrinus nivosus",40.75,-123.87,"salvage"
"5539","Charadrius alexandrinus nivosus",40.75,-123.87,"salvage"
"5875","Aquila chrysaetos canadensis",37.848671,-122.19133,"salvage"
"5885","Hirundo rustica erythrogaster",37.3816,-121.737,"salvage"
"11000","Calypte anna",37.871769,-122.262001,"active"
"21000","Poecile gambeli abbreviatus",40.57836804,-121.1179744,"salvage"
"3997","Haemorhous cassinii",40.5220817,-121.5122688,"salvage"
"4100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"5185","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"6100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"7100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"8100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"9100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"10100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"11100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"12100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"13100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"14100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"15100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"16100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"17100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"18100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"19100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"20100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"21100","Spinus psaltria hesperophilus",39.94295,-121.052041,"salvage"
"22100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"23100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"24100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"25100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"26100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"27100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"28100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"29100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"30100","Uria aalge californica",38.3117486,-123.0496425,"salvage"
"31100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"32100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"33100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"34100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"35100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"36100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"37100","Spinus pinus pinus",40.64054701,-121.2942969,"salvage"
"38100","Gallus gallus",38.3146903,-122.3314646,"salvage"
"3998","Fulmarus glacialis rodgersii",37.80883333,-122.4172667,"salvage"
"4010","Pipilo maculatus falcifer",37.86484738,-122.1387795,"salvage"
"4110","Colaptes auratus collaris",37.8577803,-122.2396404,"salvage"
"4210","Taeniopygia guttata ssp.",37.8340197,-122.2662101,"salvage"
"4310","Aphelocoma californica californica",37.86529392,-122.1385954,"salvage"
"4410","Spinus tristis salicamans",37.73514,-122.15501,"salvage"
"4523","Megascops kennicottii bendirei",38.2702913,-120.731664,"salvage"
"4610","Bombycilla cedrorum",37.87848196,-122.2780615,"salvage"
"4730","Selasphorus rufus",37.68127837,-121.7559627,"salvage"
"4810","Buteo jamaicensis calurus",37.74409252,-122.2138158,"salvage"
"49100","Laterallus jamaicensis coturniculus",38.01273,-122.4905,"salvage"
"50100","Melospiza melodia samuelis",38.01273,-122.4905,"salvage"
"5186","Melospiza melodia samuelis",38.01273,-122.4905,"salvage"
"5210","Melospiza melodia samuelis",38.01273,-122.4905,"salvage"
"5310","Petrochelidon pyrrhonota pyrrhonota",37.396,-122.4147,"salvage"
"5410","Setophaga coronata auduboni",41.527482,-122.370363,"salvage"
"5524","Columba livia ssp.",37.790602,-122.420691,"salvage"
"5610","Columba livia ssp.",37.78549,-122.41543,"salvage"
"5710","Columba livia ssp.",37.773734,-122.447702,"salvage"
"5810","Zonotrichia atricapilla",39.1562708,-123.6046023,"salvage"
"5910","Melozone crissalis petulans",37.866423,-122.274096,"salvage"
"6010","Calypte anna",37.871769,-122.262001,"active"
"6110","Taeniopygia guttata ssp.",37.874104,-122.263835,"salvage"
"6210","Taeniopygia guttata ssp.",37.874104,-122.263835,"salvage"
"6310","Catharus ustulatus ustulatus",37.864767,-122.267396,"salvage"
"6410","Calypte anna",37.89342,-122.26282,"salvage"
"6510","Bubo virginianus pacificus",38.253084,-122.842458,"salvage"
"6610","Junco hyemalis hyemalis (Hyemalis Group)",37.790919,-122.434517,"salvage"
"6710","Colaptes auratus collaris",37.679743,-121.698253,"salvage"
"6810","Sphyrapicus ruber ruber",38.9238099,-120.0789273,"salvage"
"6910","Melanerpes formicivorus bairdi",37.6380597,-121.7719339,"salvage"
"7010","Melozone crissalis petulans",37.65444444,-121.5202778,"salvage"
"7110","Zenaida macroura marginella",37.669203,-121.770343,"salvage"
"7210","Bombycilla cedrorum",37.669203,-121.770343,"salvage"
"7310","Zonotrichia leucophrys nuttalli",37.669203,-121.770343,"salvage"
"7410","Calypte anna",37.660971,-121.768076,"salvage"
"7510","Hydroprogne caspia",38.124619,-122.29447,"salvage"
"7610","Hydroprogne caspia",37.90011403,-122.36091,"salvage"
"7710","Empidonax",40.74064,-120.72343,"active"
"7810","Selasphorus sasin sasin",37.8970213,-122.2314328,"salvage"
"7910","Callipepla californica brunnescens",37.85991667,-122.1344667,"salvage"
"8010","Callipepla californica brunnescens",37.85991667,-122.1344667,"salvage"
"8110","Megascops kennicottii bendirei",37.67373,-119.80589,"salvage"
"8210","Junco hyemalis pinosus (Oreganus Group)",37.8691,-122.262,"salvage"
"8310","Calypte anna",37.8975,-122.297,"salvage"
"8410","Buteogallus anthracinus anthracinus",38.4474461,-122.8454098,"salvage"
"8510","Buteogallus anthracinus anthracinus",38.4503,-122.846,"salvage"
"8610","Stercorarius longicaudus pallescens",40.4213861,-120.6504583,"salvage"
"8710","Pelecanus occidentalis californicus",36.8177,-121.742,"salvage"
"8810","Pelecanus occidentalis californicus",36.8236,-121.734,"salvage"
"8910","Colaptes auratus collaris",37.96176667,-122.6011333,"salvage"
"9010","Phalaenoptilus nuttallii californicus",40.568576,-121.5277215,"salvage"
"9110","Cathartes aura meridionalis",36.44302,-121.64834,"salvage"
"9210","Phasianus colchicus ssp.",38.981586,-121.606555,"salvage"
"9310","Bombycilla cedrorum",37.8228,-122.206,"salvage"
"9410","Catharus guttatus nanus",37.875,-122.237,"salvage"
"9510","Haemorhous mexicanus frontalis",37.8783,-122.284,"salvage"
"9610","Passerella iliaca unalaschcensis",37.8751,-122.239,"salvage"
"9710","Catharus ustulatus ustulatus",37.8396,-121.818,"salvage"
"9810","Cyanocitta stelleri frontalis",37.6339,-118.978,"salvage"
"9910","Poecile rufescens barlowi",37.808,-122.265,"salvage"
"10010","Pheucticus melanocephalus maculatus",39.94295,-121.052041,"salvage"
"10110","Pheucticus melanocephalus maculatus",39.94295,-121.052041,"salvage"
"10210","Pheucticus melanocephalus maculatus",39.94295,-121.052041,"salvage"
"10310","Spinus pinus pinus",39.94295,-121.052041,"salvage"
"10410","Coccothraustes vespertinus brooksi",39.94295,-121.052041,"salvage"
"10510","Falco peregrinus macropus x Falco peregrinus nesiotes",38.5363,-121.493,"salvage"
"10610","Turdus migratorius propinquus",37.752684,-121.943456,"salvage"
"10710","Accipiter cooperii",38.423637,-122.820598,"salvage"
"10810","Fulica americana americana",37.771459,-122.279484,"salvage"
"10910","Ixoreus naevius ssp.",37.874434,-122.239212,"salvage"
"11010","Megascops kennicottii bendirei",37.86901,-122.147971,"salvage"
"11110","Pipilo maculatus curtatus",40.82822,-120.13889,"salvage"
"11210","Melozone crissalis carolae",40.45431,-121.8663,"salvage"
"11310","Oreortyx pictus pictus",40.422775,-121.9872107,"salvage"
"11410","Zonotrichia leucophrys gambelii",40.43052,-121.88535,"salvage"
"11510","Callipepla californica californica",40.51234,-121.81513,"salvage"
"11610","Sturnella neglecta",40.2541,-122.14465,"salvage"
"11710","Pipilo maculatus falcinellus",40.2026,-122.21628,"salvage"
"11810","Junco hyemalis thurberi (Oreganus Group)",40.41093,-121.53283,"salvage"
"11910","Melospiza melodia montana",40.3397,-121.61018,"salvage"
"12010","Junco hyemalis thurberi (Oreganus Group)",40.41093,-121.53283,"salvage"
"12110","Pelecanus erythrorhynchos",38.02288,-122.140306,"salvage"
"12210","Passer domesticus domesticus",37.840079,-122.265741,"active"
"12310","Passer domesticus domesticus",37.840079,-122.265741,"active"
"12410","Passer domesticus domesticus",37.840079,-122.265741,"active"
"12510","Passer domesticus domesticus",37.840079,-122.265741,"active"
"12610","Passer domesticus domesticus",37.840079,-122.265741,"active"
"12710","Passer domesticus domesticus",37.840079,-122.265741,"active"
"12810","Passer domesticus domesticus",37.840079,-122.265741,"active"
"12910","Passer domesticus domesticus",37.840079,-122.265741,"active"
"13010","Passer domesticus domesticus",37.840079,-122.265741,"active"
"13110","Passer domesticus domesticus",37.840079,-122.265741,"active"
"13210","Passer domesticus domesticus",37.840079,-122.265741,"active"
"13310","Passer domesticus domesticus",37.840079,-122.265741,"active"
"13410","Passer domesticus domesticus",37.840079,-122.265741,"active"
"13510","Passer domesticus domesticus",34.26226667,-118.2957167,"active"
"13610","Passer domesticus domesticus",34.26226667,-118.2957167,"active"
"13710","Passer domesticus domesticus",34.26226667,-118.2957167,"active"
"13810","Passer domesticus domesticus",34.26226667,-118.2957167,"active"
"13910","Passer domesticus domesticus",34.26226667,-118.2957167,"active"
"14010","Passer domesticus domesticus",34.26226667,-118.2957167,"active"
"14110","Passer domesticus domesticus",34.26226667,-118.2957167,"active"
"14210","Passer domesticus domesticus",34.26226667,-118.2957167,"active"
"14310","Passer domesticus domesticus",34.26226667,-118.2957167,"active"
"14410","Passer domesticus domesticus",34.26226667,-118.2957167,"active"
"14510","Passer domesticus domesticus",34.26226667,-118.2957167,"active"
"14610","Passer domesticus domesticus",34.26226667,-118.2957167,"active"
"14710","Passer domesticus domesticus",34.26226667,-118.2957167,"active"
"14810","Passer domesticus domesticus",34.26226667,-118.2957167,"active"
"14910","Passer domesticus domesticus",34.26226667,-118.2957167,"active"
"15010","Passer domesticus domesticus",34.26226667,-118.2957167,"active"
"15110","Passer domesticus domesticus",34.26226667,-118.2957167,"active"
"15210","Passer domesticus domesticus",34.26226667,-118.2957167,"active"
"15310","Passer domesticus domesticus",34.26226667,-118.2957167,"active"
"15410","Passer domesticus domesticus",34.26226667,-118.2957167,"active"
"15510","Passer domesticus domesticus",34.26226667,-118.2957167,"active"
"15610","Passer domesticus domesticus",37.868693,-122.28521,"salvage"
"15710","Actitis macularius",40.67609,-120.78617,"active"
"15810","Phalaropus tricolor",40.52463,-120.759189,"active"
"15910","Phalaropus tricolor",40.52463,-120.759189,"active"
"16010","Larus delawarensis",40.26191,-120.47067,"salvage"
"16110","Chordeiles minor hesperis",40.74064,-120.72343,"active"
"16210","Phalaenoptilus nuttallii californicus",40.583679,-120.844265,"active"
"16310","Selasphorus calliope",40.6661,-120.83662,"active"
"16410","Selasphorus calliope",40.565523,-120.756963,"active"
"16510","Chordeiles minor hesperis",40.583679,-120.844265,"active"
"16610","Callipepla californica californica",40.57595,-120.84406,"salvage"
"16710","Selasphorus calliope",40.565523,-120.756963,"active"
"16810","Sphyrapicus ruber daggetti",40.6661,-120.83662,"active"
"16910","Selasphorus rufus",40.565523,-120.756963,"active"
"17010","Melanerpes lewis",40.66357,-120.79506,"active"
"17110","Sphyrapicus ruber daggetti",40.663347,-120.794605,"active"
"17210","Dryobates villosus orius",40.66357,-120.79506,"active"
"17310","Sphyrapicus ruber daggetti",40.663347,-120.794605,"active"
"17410","Sphyrapicus ruber daggetti",40.663347,-120.794605,"active"
"17510","Sphyrapicus ruber daggetti",40.66357,-120.79506,"active"
"17610","Sphyrapicus ruber daggetti",40.66357,-120.79506,"active"
"17710","Dryobates albolarvatus albolarvatus",40.663347,-120.794605,"active"
"17810","Dryobates albolarvatus albolarvatus",40.54848,-120.781906,"active"
"17910","Dryobates villosus orius",40.52463,-120.759189,"active"
"18010","Dryobates albolarvatus albolarvatus",40.67847,-120.85126,"active"
"18110","Dryobates albolarvatus albolarvatus",40.663347,-120.794605,"active"
"18210","Contopus cooperi",40.66357,-120.79506,"active"
"18310","Dryobates albolarvatus albolarvatus",40.54848,-120.781906,"active"
"18410","Colaptes auratus collaris",40.66357,-120.79506,"active"
"18510","Contopus cooperi",40.663347,-120.794605,"active"
"18610","Contopus cooperi",40.66357,-120.79506,"active"
"18710","Cyanocitta stelleri frontalis",40.54848,-120.781906,"active"
"18810","Cyanocitta stelleri frontalis",40.74064,-120.72343,"active"
"18910","Aphelocoma californica californica",40.70471,-120.73905,"salvage"
"19010","Nucifraga columbiana",40.66362,-120.81404,"active"
"19110","Nucifraga columbiana",40.66362,-120.81404,"active"
"19210","Tachycineta bicolor",40.66362,-120.81404,"active"
"19310","Contopus sordidulus veliei",40.663347,-120.794605,"active"
"19410","Contopus sordidulus veliei",40.54848,-120.781906,"active"
"19510","Contopus sordidulus veliei",40.54848,-120.781906,"active"
"19610","Contopus sordidulus veliei",40.54848,-120.781906,"active"
"19710","Contopus sordidulus veliei",40.54848,-120.781906,"active"
"19810","Contopus sordidulus veliei",40.54848,-120.781906,"active"
"19910","Empidonax oberholseri",40.54848,-120.781906,"active"
"20010","Contopus sordidulus veliei",40.66357,-120.79506,"active"
"20110","Vireo cassinii cassinii",40.66362,-120.81404,"active"
"20210","Vireo cassinii cassinii",40.565523,-120.756963,"active"
"20310","Vireo gilvus swainsoni",40.52463,-120.759189,"active"
"20410","Cyanocitta stelleri frontalis",40.66361,-120.79268,"active"
"20510","Cyanocitta stelleri frontalis",40.54937,-120.80754,"salvage"
"20610","Poecile gambeli abbreviatus",40.54848,-120.781906,"active"
"20710","Sitta carolinensis tenuissima",40.67847,-120.85126,"active"
"20810","Poecile gambeli abbreviatus",40.54848,-120.781906,"active"
"20910","Certhia americana zelotes",40.74064,-120.72343,"active"
"21010","Poecile gambeli abbreviatus",40.54848,-120.781906,"active"
"21110","Sitta carolinensis tenuissima",40.6661,-120.83662,"active"
"21210","Sitta carolinensis tenuissima",40.6661,-120.83662,"active"
"21310","Sitta carolinensis tenuissima",40.66362,-120.81404,"active"
"21410","Tachycineta thalassina thalassina",40.66357,-120.79506,"active"
"21510","Sitta carolinensis tenuissima",40.66362,-120.81404,"active"
"21610","Sitta carolinensis tenuissima",40.565523,-120.756963,"active"
"21710","Sitta carolinensis tenuissima",40.54848,-120.781906,"active"
"21810","Sitta carolinensis tenuissima",40.54848,-120.781906,"active"
"21910","Sitta pygmaea melanotis",40.54848,-120.781906,"active"
"22010","Tachycineta thalassina thalassina",40.663347,-120.794605,"active"
"22110","Petrochelidon pyrrhonota pyrrhonota",40.85152,-120.75772,"salvage"
"22210","Sitta pygmaea melanotis",40.54848,-120.781906,"active"
"22310","Sitta pygmaea melanotis",40.54848,-120.781906,"active"
"22410","Sitta carolinensis tenuissima",40.54848,-120.781906,"active"
"22510","Sitta pygmaea melanotis",40.54848,-120.781906,"active"
"22610","Poecile gambeli abbreviatus",40.663347,-120.794605,"active"
"22710","Poecile gambeli abbreviatus",40.663347,-120.794605,"active"
"22810","Certhia americana zelotes",40.663347,-120.794605,"active"
"22910","Certhia americana zelotes",40.663347,-120.794605,"active"
"23010","Poecile gambeli abbreviatus",40.663347,-120.794605,"active"
